,content,count,emo
0,泰裤辣,16,3
1,这谁,8,3
2,简介太有文学底蕴了吧,5,4
3,蚌埠住了,5,3
4,笑死我了,4,2
5,火钳刘明,4,4
6,封面笑死,3,4
7,笑死了,3,2
8,笑拉了,3,3
9,逆天,3,1
10,律师函警告,3,5
11,这是谁,3,3
12,救命,3,4
13,doinb,3,3
14,住医院,3,2
15,泰裤拉,3,2
16,拉裤子里啦,2,3
17,我去,2,3
18,太酷啦,2,3
19,笑不活了,2,4
20,泰裤啦,2,3
21,董明珠,2,2
22,拉裤子了,2,4
23,拉裤里了,2,2
24,我一样,2,3
25,我在东北玩泥巴,2,2
26,这是个什么玩意,2,0
27,撒库拉,2,2
28,太可怕辣,2,1
29,らくくら,2,3
30,绷不住了,2,2
31,格力家电下乡,2,4
32,泰酷啦,2,2
33,深圳你不要过来,2,2
34,别拉我手机里,2,3
35,蓝色妖姬,2,5
36,我不行了,2,1
37,离谱,2,2
38,太酷了,2,3
39,绝了,2,3
40,拉裤兜子啦,2,2
41,难绷,2,3
42,两眼一黑,2,2
43,好吓人先撤了,2,0
44,精神污染,2,3
45,家人们谁懂,2,3
46,我拉裤了,2,3
47,卧槽大B,1,2
48,你倒是说doge,1,1
49,拉裤兜辣,1,3
50,和声起,1,3
51,真的笑发财了,1,4
52,深圳扣大分,1,0
53,拉Q拉,1,2
54,拉裤子啦 ,1,4
55,叉出去,1,2
56,做0,1,0
57,泰   褲   拉,1,1
58,直接鬼畜,1,5
59,你就是做这个的,1,3
60,深圳这神魔东西,1,5
61,笑到大小便失禁,1,3
62,这只鬼这么三里三气的,1,2
63,我在东北拉裤裤,1,5
64,老子内分泌失调了,1,5
65,1000人无人敢言,1,4
66,100万播放,1,4
67,有点油腻,1,0
68,达Q拉,1,1
69,跟TM鸭叫一样,1,3
70,救命阿  他好丑,1,4
71,简直鬼畜笑死我了,1,0
72,一股咖喱味,1,0
73,好像听到了坤,1,1
74,haochou,1,3
75,去跟阿3进修过吗,1,0
76,眼前一黑,1,5
77,长的丑还娘,1,2
78,泰克啦,1,3
79,印裤辣,1,3
80,我说nm,1,2
81,人才呀,1,3
82,hhhhhhhhh,1,3
83,再重听最后一次,1,1
84,正处级干部,1,2
85,拉了就好,1,3
86,标题就没绷住,1,1
87,笑抽筋了,1,5
88,好冷静的调音,1,4
89,鬼一样,1,3
90,三哥真的是泰酷辣,1,3
91,骄傲,1,5
92,我不管我要拉,1,5
93,别拉了我害怕,1,2
94,别太吓人,1,0
95,拜登亲传弟子,1,5
96,这不就来感觉了吗,1,2
97,东北f4,1,3
98,低俗,1,0
99,拉裤子上了,1,3
100,深圳何德何能,1,2
101,拜登肖战,1,5
102,这多少还要跳一段,1,1
103,太过生草,1,3
104,byd不说是吧,1,1
105,拉裤啦,1,3
106,我在深圳拉裤子,1,3
107,114514,1,3
108,围董救鸡,1,4
109,双倍给下一个,1,3
110,太好笑了,1,3
111,对味了,1,3
112, 肖 战 ,1,4
113,我们深圳真的不敢,1,2
114,本草纲裤,1,3
115,抢活太美才是王,1,5
116,格力空调在珠海,1,0
117,有种阿三的音乐的调调,1,2
118,我家鸽鸽有继承者了,1,5
119,拉裤了还这么嚣张是吧,1,1
120,真的他这个嘴香章的,1,3
121,印度风,1,4
122,為什麼紅,1,2
123,拉库了,1,3
124,众爱卿真的泰裤辣,1,1
125,流氓乐器唢呐,1,0
126,拉裤兜子辣大喜,1,3
127,怎么用嘴吹唢呐呢,1,1
128,看过原版更离谱,1,0
129,我不管我要拉裤子,1,5
130,太der 啦,1,1
131,坤坤中午熬到头了,1,1
132,这谁阿,1,3
133,没必要这样吧,1,2
134,一边拉一边看,1,3
135,哇裤哇裤,1,2
136,咖喱味儿好浓,1,1
137,深圳我没有惹任何人,1,3
138,3D环绕式嵌入式污耳,1,5
139,这是拉裤子哪里了,1,4
140,地狱式鬼吼,1,3
141,一天不看浑身难受,1,0
142,抢老登登的台词,1,5
143,卧槽我币没了,1,1
144,看到标题就笑了,1,3
145,泰裤到爆炸啦,1,2
146,被电,1,2
147,看标题以为拜稀宗,1,4
148,给我笑拉了,1,1
149,高启强,1,3
150,对胃了,1,2
151,らくくら不是,1,2
152,辣眼睛辣,1,3
153,我踏马被封面笑麻了,1,5
154,还没点开就被笑死,1,0
155,印度拉裤,1,5
156,童年阴影,1,5
157,宇智波斑,1,2
158,深渊巨口,1,3
159,卧槽,1,3
160,wc戚薇,1,5
161,拜登点赞,1,5
162,真真的摇滚,1,5
163,剑魔的,1,5
164,我最大,1,3
165,小鬼拉裤模拟器,1,4
166,鬼畜已经改抽搐了是吧,1,3
167,直接断片儿了咋地,1,2
168,老实人,1,2
169,人形锁呐,1,2
170,珍惜此刻的平静,1,5
171,这黄名昊是谁呀,1,1
172,好活当赏,1,4
173,一进来就蚌埠住了,1,1
174,他妈说他唱歌难听吗,1,1
175,尬出天际,1,3
176,作者运用反复的手法,1,5
177,他不配做继承者,1,5
178,前面的他不配,1,2
179,辣哭了幻听,1,5
180,以拉裤子为荣的屑,1,5
181,空调下乡,1,1
182,标题就蚌埠住了,1,1
183,有才,1,2
184,没崩住,1,0
185,刚好在上厕所,1,2
186,这个太绝了,1,3
187,最离谱的一集,1,1
188,绷不住 大哥,1,0
189,这什么不男不女的玩意,1,0
190,油头满面,1,2
191,泰酷辣,1,3
192,三哥不接受这样的侮辱,1,1
193,你币有了,1,3
194,就太酷啦,1,3
195,面部狰狞,1,3
196,好很有精神,1,5
197,你是魔鬼吗,1,3
198,什么答辩,1,3
199,狰狞面孔,1,2
200,kun终于熬出头了,1,1
201,宙斯x272,1,5
202,什么死声,1,3
203,电击枪,1,3
204,在座的88个人吱个声,1,1
205,注此视频只有一分钟,1,2
206,背带裤谁抢我热度,1,4
207,标题没绷住,1,1
208,好有味道,1,3
209,牛逼,1,4
210,这不是东北玩儿泥巴吗,1,0
211,封面黑洞,1,5
212,我在东北拉裤辣,1,3
213,省流憋笑差点憋死,1,0
214,记住这句我一样,1,2
215,说nm,1,2
216,鸡鬼大战,1,4
217,我鸡哥热度下去了,1,3
218,红薯藓女,1,3
219,警告有反差,1,1
220,这得吃多少辣椒,1,2
221,家电下乡,1,4
222,正男你怎么,1,3
223,我听到一声暗藏玄鸡,1,4
224,不敢投币怕脏,1,0
225,唢呐模拟器,1,4
226,看到标题就蚌埠住了,1,1
227,还有tmd和声,1,1
228,不得不转,1,2
229,1144W纪念,1,4
230,标准咖喱味,1,0
231,领导开会,1,1
232,拉裤子里了是吧,1,3
233,拜登你在叫我,1,5
234,阿三歌直接烂恒河里,1,1
235,tm的封面我就笑了,1,5
236,马可露娜,1,5
237,看标题就没绷住,1,1
238,这造型怎么这么吓人,1,2
239,老 实 人,1,2
240,要死了,1,1
241,我和你一样,1,3
242,本来不想笑的md,1,2
243,不要辣在我手机里,1,3
244,这人是谁男的女的,1,4
245,哇塞泰酷辣,1,2
246,拜登前来点赞,1,5
247,谢谢电满了,1,2
248,不像剪的,1,1
249,拉库里,1,2
250,被撅了悲,1,5
251,住 医 院,1,2
252,拜 登 门 徒,1,5
253,深圳人震怒,1,2
254,什么鬼,1,3
255,笑死劳资,1,2
