,content,count,emo
161,小丑,2,3
162,病得不轻,2,3
163,死门凯,2,2
164,当众奖励,2,3
165,恭迎天师,2,0
166,00后不背这个锅,2,2
167,建议尿检,2,0
168,搞笑,2,2
169,来了,2,3
170,尸变,2,4
171,帕金森,2,2
172,花花还是有点实力的,2,5
173,太酷啦,2,3
174,现场拉了,2,1
175,太好了,2,2
176,发癫了,2,4
177,翻译犟种,2,3
178,感觉他有在吃药,2,4
179,我超冰,2,5
180,骆驼祥子,2,5
181,泰酷啦,2,2
182,没文化真可怕,2,2
183,家电下乡泰裤辣,2,4
184,太酷了,2,3
185,明哥罪不至此,2,3
186,吸多了吧,2,2
187,华语乐坛永远的法师,2,3
188,好难听,2,3
189,癫痫持续状态,2,3
190,yyds,2,3
191,二臂吧,2,3
192,而且还是抄袭,2,1
193,踩电线了,2,0
194,什么破词,2,2
195,不如滑板鞋,2,2
196,四大妖王,2,5
197,雪悲,2,5
198,梅开三度,2,1
199,沈阳风评被害,2,0
200,他也配,2,3
201,四个神经病,2,1
202,突发恶疾,2,5
203,多弗朗明哥是吧,2,3
204,现场奖励,2,1
205,难听死了,2,1
206,救命,2,4
207,骨骼惊奇,2,5
208,绝望的文盲,2,3
209,浮夸,2,2
210,油鬼,2,3
211,脸上抹了猪油,2,1
212,都不认识,2,2
213,难听,2,3
214,这真的不是杜海涛吗,2,4
215,戒断反应,2,3
216,像你一样就完了,2,3
217,封神辣,2,4
218,那太好了,2,2
219,癫痫犯了,2,4
220,睡神,2,3
221,磕多了,2,1
222,我的评价是不如丁真,2,2
223,我不理解,2,2
224,华语哥谭,2,4
225,庞麦郎,2,4
226,沈阳别来沾边,2,5
227,多谢祝福,2,5
228,这旋律好熟悉,2,5
229,00后表示不背这个锅,2,2
230,无语了,2,2
231,什么玩意儿,2,2
232,梅开二度,2,2
233,抄的,2,2
234,食雪汉,2,3
235,雪豹闭嘴,2,2
236,不要黑我爱罗,2,2
237,丧尸,2,5
238,啥玩意,2,0
239,嗑了,2,3
240,以德报怨,2,4
241,一言为定双喜临门,2,2
242,鬼上身了,2,5
243,这也能叫歌,2,4
244,男的,2,3
245,毁三观,2,1
246,沈阳你不要过来,2,4
247,模糊了我做人的底线,2,4
248,两岸猿声啼不住,2,2
249,00后表示不背锅,2,2
250,抄袭狗,2,1
251,重量级选手,2,3
252,这是啥,2,3
253,这叫歌,2,4
254,yue了,2,3
255,这个还行,2,4
256,董明猪,2,4
257,漏电了,2,1
258,初号机,2,3
259,还可以,2,3
260,可嗨了,2,1
261,漏电,2,1
262,在这么冷的天,2,1
263,可锐克没有电,2,4
264,施法前摇,2,1
265,小鬼王琳凯,2,5
266,oo,2,3
267,没一个正常的,2,2
268,经病,2,3
269,谢谢你的祝福,2,5
270,溜冰了,2,3
271,呵呵,2,4
272,磕了吧,2,1
273,魔导师,2,5
274,抽搐,2,1
275,而且是抄袭的,2,2
276,沈阳好惨,2,5
277,00后表示不喜欢,2,3
278,羊癫疯犯了,2,5
279,身残志坚,2,1
280,永远的垃圾,2,1
281,三观炸裂,2,3
282,发病了,2,3
283,现场拉,2,1
284,陈奕迅,2,4
285,我爱罗确信,2,3
286,什么鬼东西,2,3
287,猪刚鬣,2,2
288,这是吸嗨了吧,2,0
289,文化不够,2,3
290,四大祭祀,2,3
291,毒瘾发作,2,2
292,当众奖励的屑,2,3
293,犯病了,2,3
294,建议查一下不像演的,2,0
295,要死不活唱法,2,1
296,吸多了,2,2
297,似了,2,2
298,笑死了,2,2
299,这位更是,2,3
300,电刺激法,2,5
301,癫痫患者,2,1
302,做法,2,2
303,00后有被冒犯到,2,4
304,害怕,2,2
305,我靠,1,3
306,中风唱法,1,2
307,他不管,1,3
308,我坤gei不服,1,0
309,华语月坛没人了吧,1,4
310,你管这叫歌,1,4
311,抽了还是抽了,1,1
312,建议药检,1,2
313,绝命毒师第六季,1,2
314,神棍,1,3
315,没有蔡徐坤吗,1,4
316,ennnnn,1,3
317,4大low比,1,2
318,跟傻子没啥区别,1,0
319,我都不知道这啥人,1,2
320,模仿周杰伦模仿的不像,1,0
321,歌词讽刺的,1,5
322,顶级口水歌,1,5
323,嗑多了拉去尿检一下,1,0
324,什么狗玩意歌词,1,3
325,这是嗑了多少,1,3
326,凭这句话关注你了,1,4
327,衣服上是尿渍,1,3
328,04别来沾边,1,5
329,那他妈太好了,1,1
330,闹着玩呢,1,4
331,这种歌也能发,1,3
332,这歌词就很低俗,1,3
333,抄袭都这么牛逼了么,1,1
334,长肿留了了,1,3
335,便秘歌,1,4
336,苦力怕,1,2
337,我测深圳,1,2
338,这居然是中文歌,1,2
339,想吐,1,0
340,啥玩意儿08的,1,1
341,别侮辱00后好吗,1,2
342,00后忙着找工作呢,1,1
343,我不喜欢谢谢,1,3
344,沈阳丢大脸啦,1,3
345,编曲是抄的才好听,1,1
346,只要他不发疯歌还行,1,2
347,这是什么逆天渣男词,1,1
348,鞋不错,1,4
349,刷新我的三观,1,0
350,真想吐,1,0
351,男崩,1,2
352,你在侮辱我明哥么,1,1
353,大悲咒也是这唱法,1,5
354,妖孽那里跑,1,5
355,顶级口水X2,1,5
356,死人了,1,2
357,电音,1,1
358,董明珠下乡,1,2
359,简称 词汇量很少,1,1
360,驼峰是吧,1,4
361,泰酷拉,1,1
362,谢谢祝福,1,5
363,吓死我了,1,1
364,文化荒漠,1,4
365,表演当场发癫,1,4
366,裤尼玛,1,5
367,我承认我有赌的成分,1,5
368,我也 00 但不喜欢,1,3
369,歌还行是认真的吗,1,5
370,自己给自己洗脑,1,2
371,最讨厌的就是华晨宇了,1,2
372,不伦不类  什么玩意,1,0
373,华的亲传弟子,1,5
374,不看字幕一句话听不懂,1,0
375,那可真是泰裤辣,1,3
376,地板漏电了,1,0
377,不怎么喜欢,1,3
378,真实的反应了他的生活,1,5
379,旋律又不是他的,1,3
380,完全不知道这几个人,1,2
381,法师就是太喜欢作法了,1,1
382,locking 触电,1,2
383,耶手机怎么满电了,1,0
384,洗了,1,1
385,飘了,1,2
386,他是不是触电了,1,2
387,我看着真的难崩的住,1,1
388,文化低还想激励人,1,4
389,四大鸭王差不多,1,4
390,你币有了,1,3
391,说话都不说,1,1
392,本00不认识,1,2
393,克嗨了,1,2
394,个人评价太超前了 ,1,2
395,没文化还爱说教笑话,1,1
396,小鬼越来越,1,4
397,还很满足哦,1,4
398,癌细胞扩散,1,1
399,呃或许这是讽刺吧,1,5
400,capper抬咖了,1,0
401,堂吉诃德,1,3
402,别被骗了还深信不疑,1,1
403,这比前三个强,1,3
404,你别死我手机里,1,3
405,这个是在反讽叭,1,1
406,别黑明哥,1,3
407,周杰伦不也是这唱法,1,1
408,谁同意出院谁负责,1,1
409,这肯定要被女权打死的,1,1
410,雪神咖位不够换成鲲,1,0
411,三观尽毁,1,3
412,dontdiss,1,3
413,吸毒的感觉,1,4
414,脑梗康复练习是吧,1,2
415,该来的,1,3
416,还是反讽吧,1,4
417,我爱罗妆容,1,3
418,这是个兔子吧,1,4
419,无法理解,1,3
420,这观众有点离谱,1,5
421,什么肾虚唱法yue,1,1
422,本来就是调侃,1,0
423,像毒瘾发作了,1,1
424,00后不沾这个边,1,0
425,还抄袭,1,2
426,华晨宇怎么你了,1,2
427,毒瘾犯了吗,1,4
428,触电中勿扰,1,5
429,真不好意思直视,1,3
430,有啥实力法力倒是有,1,5
431,脑门贴张符纸呗,1,1
432,哪里好听,1,2
433,做法大师非这位莫属,1,5
434,说完就假唱的屑,1,5
435,沈阳不爱你 走开,1,5
436,可他就是抄袭,1,2
437,唱似了,1,4
438,事雪,1,3
439,这到底哪里好听了,1,1
440,他是刚学中文不久吗,1,3
441,叫花子,1,3
442,00后觉得泰裤辣,1,3
443,这他是骆驼,1,4
444,戳啦编曲是抄的嘛,1,2
445,最讨厌这首歌,1,4
446,笑死我了,1,2
447,冲过头了,1,1
448,四魔乱舞,1,5
449,姓周认真,1,0
450,这些人有病治病,1,4
451,把舌头甪直,1,1
452,看不懂现在孩子的审美,1,3
453,杀鸡呐,1,3
454,但他也够不要脸,1,3
455,软件作词,1,4
456,再靠近一点就快被熔化,1,1
457,地铁老人手机,1,4
458,瘤神,1,4
459,自己人别放原片,1,1
460,听到这首歌巨烦,1,4
461,08年的我把他当小丑,1,2
462,凑表脸,1,0
463,别问了这歌抄袭的,1,1
464,花花罪不至此,1,1
465,雪比这个好太多了,1,4
466,想抽根电子烟即答,1,3
467,天生反骨,1,5
468,都侮辱雪这个字,1,3
469,一个字都听不清,1,2
470,对花语乐坛和你姓,1,2
471,焯这是什么异形,1,3
472,这谁 ,1,3
473,真的低俗内娱完了,1,2
474,只能说内娱完了,1,2
475,谁家的狗,1,1
476, 蒜了吧,1,3
477,老嫂子,1,2
478,不是 你们别尬黑好吗,1,2
479,09wtf,1,3
480,宝娟我的耳朵,1,2
481,像念咒一样,1,2
482,抽搐哥,1,1
483,鬼爱罗尾兽被抽离现场,1,2
484,量产机罢,1,4
485,曲魔性,1,3
486,离远点,1,4
487,他自己觉得挺深情的,1,5
488,氪了多少,1,3
489,这个是抄的,1,3
490,沈阳不爱你,1,4
491,丧门神么,1,5
492,是的我们有一个神,1,3
493,这FW的歌还是抄袭,1,2
494,要来力喜,1,3
495,这是抄袭的,1,2
496,惊鸿一现罢了,1,5
497,永远的神经吧,1,3
498,07的也不知道,1,2
499,这就是抄袭的,1,2
500,黑红也是红,1,3
501,他这个眯眯眼,1,3
502,抽distance,1,1
503,唱的很好以后别唱了,1,5
504,笑死了给00后招黑,1,0
505,这么喜欢炒,1,3
506,别死在我手机里,1,2
507,牛头不对马嘴,1,1
508,垃圾玩意,1,0
509,真不愧是小鬼呀,1,5
510,马说,1,2
511,抽跟电子烟,1,4
512,物资风评被害,1,0
513,鸡皮疙瘩,1,1
514,丑死了,1,1
515,很好听很有感觉,1,3
516,四小鬼,1,4
517,沈阳连夜改回叫奉天,1,0
518,这个不是反讽的吗,1,3
519,乌拉乌拉乌拉乌拉,1,2
520,地铁表情,1,4
521,这招叫扯卵弹,1,0
522,在做法,1,2
523,纯爱表示不服,1,3
524,别侮辱张杰,1,1
525,我能说我不是00后吗,1,1
526,下三路战神,1,2
527,丢00的脸,1,2
528,华晨宇还是可以的,1,2
529,抽象代表人,1,4
530,妖魔鬼怪,1,5
531,Jocky,1,3
532,毛不易,1,4
533,让我们有请法师上场,1,2
534,王炸来了,1,4
535,喜欢他去shi,1,3
536,这位强点,1,2
537,别00后是正常人,1,3
538,药磕多了,1,2
539,唉那可太好了,1,2
540,火鸡,1,3
541,他谁呀,1,3
542,受不了了,1,1
543,根本不认识,1,2
544,妖魔鬼怪四个,1,5
545,像尿急,1,3
546,嘴里跟含了二棉裤似的,1,2
547,抄袭才是关键,1,1
548,我同学确实喜欢他,1,5
549,很低俗,1,1
550,日记文笔太烂,1,0
551,曲是抄的,1,3
552,这不丁真,1,1
553,张不开嘴,1,0
554,磕海了吧,1,3
555,建议严查,1,0
556,都病的不轻,1,3
557,00后不认识这个人,1,2
558,真油,1,3
559,这歌还是抄袭听说,1,2
560,中邪了吧,1,5
561,看着还的确强那么点,1,4
562,他吸毒了,1,4
563,铁血战士的脸,1,5
564,也不算骂人,1,0
565,摘不下我虚伪的假面,1,1
566,法师出场,1,3
567,嗑多了,1,3
568,沈阳丢不起这人,1,4
569,本00后表示不喜欢他,1,3
570,你干嘛,1,1
571,很难想象下面坐的是人,1,4
572,拉不出来了,1,2
573,就曲还可以,1,3
574,我根本不认得这货,1,2
575,不解恨,1,4
576,周董你刚刚说什么,1,2
577,自我封神第一人,1,5
578,笑得我不困了,1,3
579,我去东百,1,3
580,毒发了,1,1
581,这词儿是什么意思,1,5
582,借您吉言,1,4
583,我能不能给他一棍子,1,1
584,这个更牛逼,1,4
585,花花确实是有实力,1,5
586,不如坤坤,1,2
587,会会会,1,3
588,吸大了,1,3
589,什么啥笔,1,3
590,00后表示恶心谢谢,1,1
591,肩膀是五指山吗,1,4
592,小龟王必须的,1,4
593,毫无技术可言,1,0
594,这不是顶针唱的吗,1,4
595,中间那个才是瘤子,1,1
596,好像龙井,1,2
597,这些真的是人类,1,5
598,罗峰,1,3
599,这尼玛男不男女不女的,1,2
600,印度三哥表示非常喜欢,1,5
601,一超多强,1,2
602,这段真的别让我在看了,1,4
603,这高光真是泰库拉,1,2
604,我爱罗尾兽被抽出,1,4
605,00后不认识这家伙,1,3
606,磕多了吧,1,1
607,人间油物,1,4
608,华晨宇真比那三好很多,1,3
609,没骂人差不多,1,0
610,扒窗户那个黄毛,1,2
611,大舌头听着很难受,1,1
612,要死吗,1,1
613,帕金森晚期这是,1,2
614,这得嗑了多少,1,3
615,00后最早的都能结婚,1,4
616,我当时还以为丁真唱的,1,2
617,我不喜欢听史,1,3
618,这么年轻就有羊癫疯,1,5
619,他提供了好玩的素材,1,5
620,他甚至还觉得自己很酷,1,5
621,真机吧丑,1,4
622,我不管就是泰裤辣,1,3
623,华语完了,1,3
624,事奖励罢,1,5
625,永远的雪罢悲,1,5
626,真逆天,1,1
627,250不是,1,1
628,这不是奖励哥吗,1,3
629,沈阳年年上大分,1,3
630,难道不是吗,1,0
631,华晨宇至少有一两首歌,1,4
632,半斤八两,1,0
633,还是管一下吧,1,3
634,舌头短实锤,1,1
635,这就是,1,3
636,确实写不出这样的歌,1,4
637,小儿麻痹,1,5
638,他是姓小吗,1,1
639,活不过一集八秒,1,5
640,丁真唱的都比他清楚,1,2
641,没文化却装的很有文化,1,2
642,I什么牛鬼蛇神,1,2
643,下三路选手,1,2
644,中国有嘻,1,4
645,犟种柴犬是吧,1,4
646,什么奇葩玩意,1,0
647,可是雪,1,4
648,你还是管一下吧,1,3
649,额 尬出三室一厅,1,0
650,海龟仙逝,1,4
651,物理油腻,1,0
652,家电下乡真是泰裤辣,1,4
653,没听过,1,2
654,是捣蛋鬼吧,1,5
655,我鸡哥不屑排名,1,1
656,四大国师,1,3
657,他的肩膀怎么了,1,2
658,疯神辣,1,3
659,欣赏不来这种,1,3
660,可是雪豹跑进双眼,1,2
661,byd这谁,1,3
662,丑到极致就是潮,1,0
663,完全不认识,1,2
664,四大沙雕,1,5
665,这不是磕嗨了我都不信,1,0
666,肩膀骨质增生吗这是,1,1
667,是屑,1,3
668,01的都快大学毕业了,1,5
669,听不懂这说啥,1,1
670,鬼畜区喜欢他,1,4
671,四大舔忘,1,3
672,这还不打120,1,1
673,世界上有五种辣,1,5
674,我们这代人才辈出,1,5
675,主角永远是最后出场的,1,5
676,漂亮,1,5
677,保护up主,1,4
678,确实写不出这么拉的歌,1,4
679,这是声污染谢特,1,0
680,病发了,1,3
681,歌不咋地就喜欢扛旗,1,2
682,这个没中风吗,1,2
683,谢谢夸奖雀氏写不出,1,5
684,歌还是抄的笑死人了,1,3
685,生气了生气了,1,1
686,报警吧肯定吸毒了,1,0
687,打油诗,1,5
688,我家坤坤才是神,1,4
689,这人脑子一定有问题,1,2
690,当场病发可还行,1,0
691,不对呀怎么这么熟,1,1
692,有病得看,1,3
693,这首歌好刑,1,5
694,你葛這超渡誰呢,1,5
695,不就是填词的吗,1,4
696,快去99我爱罗呀,1,3
697,内娱已完,1,4
698,油头粉面吃个桃桃,1,5
699,这不是听懂掌声吗,1,2
700,问题是这歌还是抄,1,3
701,户愚吕出场,1,5
702,我觉得还好吧,1,4
703,这个最恶心,1,0
704,du瘾犯了,1,1
705,瞌多了,1,3
706,最讨厌这个蠢猪,1,5
707,四个特级咒术师,1,1
708,因为编曲也是抄的,1,2
709,周杰伦不也这样,1,1
710,被抽出尾兽后的我爱罗,1,3
711,什么低能歌词,1,4
712,这首歌好像还是抄袭的,1,2
713,中国无嘻,1,3
714,低能歌词,1,4
715,北欧口音,1,4
716,建议查一查有没有吸毒,1,0
717,中专你还要怎样,1,3
718,这种歌词很低级,1,4
719,坤坤才是真神,1,1
720,00后根本不认识他,1,2
721,怎么抽了,1,1
722,我爱罗抽离尾兽,1,3
723,华语乐坛已完,1,3
724,你觉得华语乐坛姓啥,1,0
725,这人眼睛是不是有问题,1,2
726,逆天歌词逆天三观,1,4
727,旗鼓相当,1,3
728,有字幕都听不清,1,2
729,这是什么牛马,1,3
730,好尬呀抠出城堡了,1,4
731,都能拯救坤坤,1,4
732,不知道,1,2
733,倒退100年,1,3
734,肾虚哥,1,2
735,不如杰伦赌博,1,5
736,00后表示谁,1,3
737,我尴尬症都犯了,1,3
738,喜欢中间的肿瘤,1,4
739,要点脸,1,4
740,丑逼,1,2
741,舞王僵尸,1,5
742,华语四大魑魅魍魉,1,5
743,漏电了这是,1,1
744,顶针,1,3
745,00后正在打工呢,1,4
746,泰裤了,1,3
747,别我们可没说喜欢哦,1,2
748,请神是吧,1,3
749,嘴里有袜子,1,4
750,学周杰伦,1,3
751,我们班的社会姐喜欢,1,5
752,我也是花黑,1,2
753,没吃饭,1,1
754,00后不知道他是谁,1,2
755,但是我不认识他,1,2
756,文盲,1,3
757,这首歌是讽刺对不对,1,5
758,埋了埋了,1,5
759,草00后塌了,1,4
760,吸了 严查 ,1,2
761,不是还好吗,1,3
762,几个作品跳大神吧,1,4
763,道士批士,1,2
764,神特么话筒漏电,1,4
765,和华晨宇师出同门,1,2
766,我倒是感觉都差不多,1,2
767,经典无病呻吟唱法,1,1
768,喊的都是女不作评价,1,1
769,这不是下三路战神吗,1,2
770,好怕怕,1,3
771,抽多少了,1,1
772,流行音乐已死,1,2
773,这个起码有点能力,1,3
774,这玩意儿,1,2
775,鬼佬,1,3
776,一棒子二货,1,3
777,比其他的好,1,3
778,这是原创绝对是原创,1,2
779,半死不活的,1,1
780,大概喜欢他有病吧,1,3
781,连上都尼玛反光,1,1
782,这歌词真烂,1,3
783,不如鬼畜,1,5
784,臭不要脸,1,0
785,你也配,1,3
786,太哭了,1,3
787,说唱就能无下限了吗,1,4
788,电到机了,1,2
789,多佛朗明哥,1,3
790,华晨宇起码还有唱功,1,5
791,都是什么垃圾歌,1,1
792,吸毒者,1,3
793,搁这鬼上身是吧,1,3
794,沈阳我谢谢你,1,4
795,真神降临,1,5
796,华晨宇不是驱魔的吗,1,3
797,关键这歌抄袭了,1,2
798,抹油天王,1,2
799,很帅,1,4
800,就喜欢这种,1,4
801,09可不同意,1,2
802,射手,1,3
803,全是女粉丝  笑死了,1,4
804,尸变确信,1,4
805,这才是纯种,1,2
806,癌不然呢,1,3
807,他又不是歌手,1,3
808,经典半死不活唱法,1,2
809,不尴尬吗,1,1
810,他疯了吧,1,2
811,孙小春代言真没睡,1,0
812,固执物攻 特攻,1,4
813,确定这没吸,1,1
814,这tm什么鬼,1,3
815,就不告诉你哼,1,1
816,抄袭还他妈有脸了,1,0
817,早被道协除名了,1,2
818,这哥们是在跳大神吗,1,1
819,去势辣,1,3
820,01的不背锅,1,4
821,眼睛是吸尘器吗,1,1
822,又被开除00籍了,1,5
823,但是人不行,1,1
824,快把我开除00籍,1,5
825,太油了,1,1
826,这个节奏直接抄袭,1,2
827,这就是00后,1,3
828,电已满谢谢,1,2
829,就那样,1,3
830,我求求你别带沈阳了,1,3
831,这些东西就是个出生,1,3
832,这是疑惑,1,4
833,吸过毒,1,1
834,导鬼,1,3
835,00后表示无法接受,1,3
836,泰裤了必答,1,4
837,这还不封杀吗,1,0
838,谁要听,1,3
839,癫痫发作吗,1,2
840,华晨宇真的会唱歌,1,3
841,不想戴辣,1,5
842,这不尿检一下子,1,0
843,深井冰吧,1,5
844,至少这个还是首歌,1,5
845,你配吗,1,3
846,天呢,1,2
847,上劲儿了,1,2
848,这更是重量级的,1,3
849,这个沙雕,1,5
850,磕药,1,3
851,难怪华语乐坛会没落,1,1
852,这不是吸收了吗,1,2
853,不 要 脸,1,1
854,好歹是正经歌手,1,5
855,四鬼王吧,1,5
856,这搞得00后像低能儿,1,1
857,对牛弹琴,1,5
858,跟00后没关系,1,3
859,听懂掌声,1,2
860,这就是四大天王吧,1,3
861,刚洗完,1,1
862,和日本亚运会有一拼,1,3
863,文化有限公司,1,3
864,毒瘾犯了吧,1,4
865,验个尿吧,1,0
866,永远滴神经病,1,2
867,难蚌,1,2
868,这歌也是抄国外的,1,3
869,对不起 00后不认识,1,1
870,好漂亮的男人,1,5
871,请勿抹黑00后,1,0
872,电鳗,1,3
873,他是谁呀我操,1,4
874,笑死我一个舍友全中,1,4
875,那啥长肩膀上了,1,1
876,总结飞舞一个,1,1
877,听懂的掌声,1,2
878,这是yyds,1,3
879,就知道有这玩意,1,0
880,我三观炸了,1,4
881,这都有人看,1,3
882,华语乐坛姓华狗头,1,1
883,全是小丑,1,3
884,狗东西,1,3
885,好想揍他,1,4
886,05年的我表示不值得,1,5
887,溜冰溜多了吧,1,3
888,便意十足,1,4
889,听到的话耳朵会中毒吧,1,0
890,这歌还是抄袭的,1,2
891,00后品味这么低了吗,1,3
892,抄袭了呀,1,1
893,这个还是可以的,1,3
894,没水平,1,1
895,他是王灵凯,1,4
896,吸了是吧,1,2
897,吉他手自卑的低下了头,1,4
898,理塘王丁真,1,3
899,确实土,1,3
900,这货西毒了吧,1,1
901,这是杨迪吗,1,3
902,00 后对对我喜欢,1,4
903,00后表示什么玩意,1,0
904,癌症发作了,1,1
905,这种不应该直接禁了,1,1
906,有功底表演不恭维,1,3
907,华晨宇还算是歌手吧,1,4
908,癌症晚期发作是吧,1,3
909,他家里是不是死人了,1,1
910,热度很高,1,5
911,丁真版完爆原唱,1,3
912,首充,1,4
913,油光满面,1,3
914,你这还不如饭圈,1,1
915,刚吸嗨了,1,0
916,这是刚磕完吗,1,2
917,低俗恶心流量,1,0
918,精神小伙是吧,1,5
919,这么低俗,1,0
920,铜匠,1,3
921,确定没有磕,1,1
922,口里喝502了,1,1
923,梁山109将咬卵将,1,3
924,暗黑巫医,1,4
925,10后也不爱,1,2
926,小华晨宇,1,2
927,被撅了罢悲,1,5
928,是不是吸了,1,1
929,董明珠家电下乡,1,4
930,一群鬼迷日眼的玩意儿,1,2
931,这哥们失恋了,1,4
932,00后没有中专,1,5
933,感觉不如烟,1,3
934,00后表示不关我事,1,0
935,毕竟是华宇乐坛,1,3
936,的确飘进了,1,3
937,雪难视,1,3
938,三回三回,1,0
939,华晨宇明明是孩子哥,1,2
940,这个人是谁,1,3
941,唱Nmb ,1,5
942,永远的神婆,1,3
943,第三使徒,1,2
944,法师快收了神通吧,1,1
945,为什么脸油的反光,1,1
946,别tm给00后招黑,1,0
947,泰库辣,1,3
948,张杰不秒你,1,3
949,是的我们有个孩子,1,4
950,字幕挡上还以为是生肉,1,2
951,为啥感觉好好笑,1,0
952,雪是雪悲,1,5
953,他为什么祝福我,1,5
954,这不就猴子触电了吗,1,3
955,还是管一点吧,1,2
956,让你浮夸不是让你发癫,1,3
957,00后表示不喜欢谢谢,1,3
958,为什么尖叫,1,3
959,张大大,1,2
960,00后感到被侮辱了,1,3
961,好low震碎三观,1,5
962,吓我一跳,1,2
963,油面男,1,3
964,我只喜欢520hz,1,3
965,坤坤算正常的了,1,3
966,完全不知道他在说什么,1,1
967,就是个没文化的,1,2
968,就是文盲,1,3
969,肾虚男,1,2
970,好不要脸,1,2
971,沈阳鬼,1,4
972,没一点逻辑,1,2
973,炼乳哥,1,2
974,神曲殿堂级音乐,1,3
975,好土哇,1,3
976,听的我鼻炎要犯了,1,5
977,他是不是精神有问题,1,3
978,向大家推荐周杰伦,1,2
979,这是什么垃圾歌词,1,2
980,不我们不喜欢,1,2
981,确实浮夸,1,3
982,太裤辣,1,3
983,肩周炎,1,3
984,我不喜欢,1,3
985,我一直在嘲讽,1,5
986,这个还真有点实力,1,5
987,百万调音师的杰作,1,5
988,吉吉触电,1,4
989,真够俗的,1,1
990,现场拉  嗯,1,1
991,永远的跳大神,1,4
992,好似,1,5
993,别扯我00后,1,3
994,这个还比前两个好些,1,4
995,肥版管泽元,1,3
