,content,count,emo
0,三厨狂喜,90,3
1,双厨狂喜,75,4
2,好耶,42,3
3,好听,37,2
4,毕业快乐,27,5
5,梦幻联动,26,5
6,好好听,14,2
7,好听好听,11,1
8,今天的崩坏三是无敌的,10,5
9,kksk,7,3
10,琪亚娜出击,7,5
11,新歌,6,4
12,原来你也,5,3
13,好好听啊,4,2
14,芜湖,4,5
15,多厨狂喜,3,3
16,于是留下了火焰,3,4
17,哇哦,3,3
18,牛逼,3,4
19,啊啊啊啊双厨狂喜,3,5
20,每周必看,3,5
21,为世上所有美好而战,3,5
22,双厨,3,4
23,永不分别,3,4
24,太好听了,3,1
25,霸占空屏,3,2
26,烫烫烫,3,0
27,为世界上所有美好而战,2,5
28,琪芽贴贴,2,4
29,好好好,2,4
30,真双厨狂喜,2,4
31,好家伙,2,3
32,厉害了,2,2
33,卧槽,2,3
34,原来,2,3
35,wow,2,3
36,好早好早,2,4
37,同学们毕业快乐,2,5
38,原来你也是舰怅,2,2
39,三厨狂喜了,2,3
40,翠花yyds,2,5
41,WC梦幻联动,2,4
42,啊啊啊啊,2,5
43,茄哥,2,3
44,原来你也玩崩坏三,2,3
45,我去,2,3
46,啊谁和谁,2,3
47,救命好好听,2,4
48,好耶双厨狂喜,2,4
49,早点回家,2,4
50,二搭,2,3
51,真的好听,2,2
52,不管有多遥远,2,3
53,今天的崩坏3是无敌的,2,5
54,好诶,2,2
55,翠花唱的好好听,2,5
56,好耶三厨狂喜,2,3
57,好汀,2,3
58,好听好听好听,2,0
59,毕业了再见了,2,4
60,我去三厨狂喜,2,3
61,毕业快乐琪亚娜,2,5
62,纳尼,2,3
63,翠花,2,5
64,姬子,2,3
65,woc,2,3
66,第一次这么前,2,3
67,我超双厨狂喜,2,4
68,泪目呜呜呜呜呜呜呜,2,4
69,热的,2,1
70,21小时前来来晚晚了,1,0
71,太甜了抽泣,1,2
72,来啦芜湖,1,3
73,我直接快乐了,1,5
74,跟某幻一起发歌是吧,1,4
75,haoye,1,3
76,来首我们失业了,1,3
77,太豪华了,1,1
78,好好听啊啊啊啊,1,5
79,真的好好听啊这首,1,3
80,三连了,1,2
81,再度合作,1,1
82,我不嫌多,1,2
83,歌名迟来的毕业,1,4
84,有生之年,1,5
85,我就直接不可描述的笑,1,4
86,等你回来琪亚娜,1,5
87,卧槽三厨爆炸,1,2
88,等等 谁,1,3
89,翠花的沙哑音好好听,1,4
90,绝了这俩声音搭的,1,0
91,我爱德莉莎,1,2
92,杀我别用姬子刀,1,2
93,她們畢業了我也一樣,1,0
94,毕业啦,1,4
95,琪亚娜,1,5
96,茄哥高音上不去,1,1
97,太好辣,1,2
98,歌名叫迟来的毕业,1,5
99,好好听啊啊啊,1,4
100,笨蛋恭喜毕业,1,5
101,前方高能,1,4
102,为什么还有后续啊喂,1,3
103,什么三厨狂喜,1,3
104,好好听好甜,1,5
105,无限循环中,1,5
106,好听啊啊啊啊,1,4
107,番茄哥也玩,1,4
108,芜湖芜湖,1,5
109,在这温柔季节,1,5
110,茄茄唱的越来越好了,1,5
111,我一直等琪宝,1,3
112,原来你也    ,1,3
113,哇哇哇双厨狂喜,1,4
114,茄茄唱歌真好听,1,4
115,小学入坑今年高二 ,1,2
116,必须三连,1,2
117,舰长投了两币,1,2
118,我想哭,1,4
119,还有100天就毕业了,1,3
120,番茄你的声音太好听了,1,2
121,词曲,1,3
122,完美的转场,1,4
123,好欸,1,3
124,三厨狂喜1,1,2
125,马上小学毕业,1,5
126,好耶好耶,1,2
127,切切好温柔,1,5
128,woc梦幻联动,1,4
129,这是什么神仙制作,1,5
130,我永远喜欢琪亚娜,1,5
131,我直接tm三连,1,2
132,琪亚娜早点回家,1,5
133,我去崩坏三,1,2
134,好棒好棒好棒,1,5
135,原来你也玩崩坏,1,3
136,番茄还玩崩三啊,1,2
137,又一次,1,2
138,不分开不分离,1,3
139,亦是终焉 亦是始源,1,5
140,这儿好好听,1,2
141,雷电芽衣,1,4
142,我翠花姐姐的狗,1,5
143,6666,1,3
144,琪芽娜,1,5
145,卧槽 双厨狂喜 ,1,4
146,舰长狂喜,1,3
147,永别了,1,3
148,妈耶好听,1,1
149,呜呜呜呜呜我哭,1,4
150,茄哥NB,1,1
151,耶是新歌,1,3
152,999999,1,3
153,66,1,0
154,芽衣我老婆,1,4
155,耶二次合作,1,0
156,好像广播站的男生呀,1,4
157,好听啊,1,2
158,番茄玩过崩三啊,1,2
159,原神玩家对此表示遗憾,1,1
160,茄茄登场,1,5
161,大哥和切切都发了歌,1,1
162,这是什么梦幻联动,1,5
163,我永远喜欢布洛妮娅,1,4
164,啊啊啊啊好好听,1,5
165,好喜欢这里,1,4
166,居然你也3崩子,1,0
167,233,1,3
168,这一句绝了,1,3
169,我超三厨狂喜,1,3
170,今年毕业的集合,1,4
171,这声音绝了,1,2
172,吹爆,1,0
173,NO,1,3
174,是新歌耶,1,3
175,再来n遍,1,4
176,我想你了,1,3
177,无敌,1,5
178,茄茄棒棒,1,5
179,今天崩坏是无敌的,1,5
180,三厨起飞,1,3
181,谁和谁和谁,1,3
182,多才多艺的茄茄,1,5
183,这首歌的歌名叫什么,1,5
184,这首歌歌名叫什么,1,5
185,茄又毕业了,1,5
186,所谓杀手,1,4
187,原来你也是舰长,1,3
188,是雾是空好好听,1,5
189,狂喜狂喜,1,3
190,我的天呐什么联动,1,1
191,快乐番茄,1,5
192,我趣三厨狂喜,1,3
193,这歌有没有出快点的,1,4
194,再看亿遍,1,3
195,54,1,3
196,崩坏3无敌,1,5
197,结婚了幻视,1,3
198,不愧是b站一哥,1,5
199,茄茄唱的好好听,1,4
200,百听不厌,1,3
201,崩坏三,1,2
202,天天天,1,3
203,番茄也玩崩三啊,1,2
204,太棒了,1,5
205,动画好可爱,1,5
206,鸡毕业了还是鸡,1,5
207,崩坏的故事还没有结束,1,4
208,高考加油,1,5
209,为了美好的明天,1,3
210,崩三,1,1
211,鸭鸭是我的,1,0
212,再来一遍,1,3
213,这段好听,1,3
214,甜甜甜,1,5
215,不今天是米哈游无敌的,1,5
216,乐土呢,1,4
217,你币有了,1,3
218,Driver,1,3
219,三厨狂喜是的,1,3
220,三阳开泰三厨狂喜,1,1
221,鸭鸭cp粉头,1,1
222,茄哥声音真好听,1,1
223,崩三无敌,1,4
224,啊啊啊啊啊啊,1,5
225,梅开二度,1,2
226,终于毕业了,1,4
227,我的青春,1,5
228,胡夏风格,1,3
229,永远喜欢琪亚娜,1,5
230,哇三厨狂喜,1,3
231,家人们三出狂喜,1,4
232,有毕业歌了,1,5
233,崩三的这不得点个赞,1,5
234,还有103天就毕业了,1,3
235,厉害,1,2
236,٩๑o๑۶,1,3
237,鸭少别离开我,1,2
238,太好听了吧,1,1
239,先赞后看已成习惯,1,2
240,好耶好耶好耶,1,2
241,好拽好拽,1,0
242,铠甲勇士,1,2
243,啊啊啊啊啊翠花好好听,1,5
244,我超崩崩崩,1,0
245,j好好听,1,2
246,075封神,1,4
247,多多合作吧,1,2
248,我爱你切切,1,4
249,ᗜ  ᗜ,1,2
250,二搭开心死了,1,2
251,双厨狂喜 ,1,4
252,卧槽 切切,1,2
253,毕业区UP,1,1
254,第10遍哩,1,3
255,我潮,1,3
256,开心,1,4
257,双三厨狂喜,1,3
258,声音好亮,1,1
259,琪宝555,1,3
260,三厨狂喜啊啊啊啊啊啊,1,5
261,愿你前进的,1,3
262,握草三厨狂喜,1,5
263,三厨为之疯狂,1,3
264,太虚之握,1,1
265,有芽衣在就好了,1,2
266,我去好喜欢茄子唱歌,1,3
267,百万贺电,1,5
268,好听的不能再好听了,1,1
269,双厨联动狂喜,1,2
270,茄茄,1,5
271,这是因你而生的故事,1,4
272,忽然,1,4
273,毕业季,1,5
274,百万修音,1,3
275,啊啊啊啊这句,1,5
276,循环亿遍,1,2
277,每天一遍,1,4
278,好听哎,1,2
279,我敲,1,2
280,卧槽三厨狂喜,1,3
281,虚数污染雾,1,5
282,我们结婚了幻视,1,3
283,来了翠花,1,5
284,御三家永不分别,1,1
285,火钳刘明,1,4
286,请合作摩多摩多,1,2
287,不过确实修得好听,1,1
288,这一段真的好好听,1,4
289,我去双厨狂喜,1,4
290,啊啊啊啊啊啊好喜欢,1,5
291,初三快毕业啦,1,5
292,在毕业后入坑的,1,0
293,三厨爆炸,1,3
294,我也要毕业了,1,4
295,永远喜欢布洛妮娅,1,4
296,卧槽谁,1,3
297,切切好牛,1,4
298,翠花牛逼,1,5
299,迟来的毕业指研究生,1,5
300,翠花的沙哑音色好棒,1,5
301,来了来了,1,5
302,切切的音色好明显啊,1,5
303,OUO,1,3
304,有点好听哎,1,1
305,这也太好听了吧,1,3
306,哇高产,1,3
307,一个小时悲,1,5
308,又又双厨狂喜,1,4
309,崩kuai三,1,1
310,雷电呀yi,1,5
311,玉音放送,1,4
312,我都没听出来是他,1,2
313,好好听呀,1,2
314,还算热,1,2
315,迟来的毕业,1,4
316,啊啊啊啊第二次联动了,1,3
317,最早的一次,1,3
318,可恶啊凉透了,1,0
319,哥俩,1,3
320,原来你也玩三蹦子,1,3
321,我会一直在这,1,4
322,切切的第20首歌,1,4
323,这也太好听了,1,3
324,跟番茄最近的一次,1,2
325,热乎的热乎的,1,2
326,好绝,1,4
327,好哎新歌,1,5
328,好耶 又有新歌,1,4
329,热乎的番茄,1,3
330,二搭好耶,1,2
331,填词好绝,1,5
332,好听啊啊啊,1,3
333,梅开三度,1,1
334,来力,1,3
335,番茄啊,1,3
336,又是你们两个诶,1,1
337,二搭耶,1,2
338,御三家yyds,1,0
339,三崩子冲鸭,1,1
340,太好听了罢,1,3
341,出息了,1,3
342,快乐快乐快乐极了,1,5
343,茄茄茄茄,1,5
344,新的开始,1,3
345,有点洗脑,1,2
346,好好听的,1,2
347,今天的崩三是无敌的,1,4
348,高产,1,3
349,一小时热乎的,1,2
350,网易云,1,4
351,再一次合作,1,0
352,合作摩多摩多,1,3
353,回见笨蛋琪亚娜,1,5
354,当然要热血,1,5
355,又合作了好耶,1,1
356,二搭啦,1,3
357,声音好青春啊,1,5
358,三厨狂喜哈哈哈,1,5
359,好听的来,1,1
360,不管多么遥远,1,3
361,虫虫早点回来,1,1
362,热呼的,1,3
363,毕业有歌唱了,1,5
364,啊好耶,1,3
365,好好听ಥಥ ,1,2
366,发新歌了好耶,1,3
367,茄哥演唱好耶,1,2
368,芜好听,1,3
369,这个好耶,1,3
370,故事可甜了,1,4
371,第一次看到热乎的,1,2
372,和声好绝,1,3
373,鸭鸭,1,0
374,好棒,1,5
375,好烫,1,2
376,鸭鸭那我走,1,1
377,第一个看完,1,4
378,想吃番茄了,1,3
379,第2864,1,3
380,3厨狂喜,1,3
381,霸占空瓶,1,1
382,欸嘿,1,3
383,原来你也玩,1,4
384,第七刚刚,1,1
385,我趣,1,3
386,冲冲冲,1,3
387,呀是二搭耶,1,2
388,这里的转音awsl,1,1
389,CPDD,1,3
390,啊啊啊好甜的声音啊,1,5
391,哦豁,1,3
392,好听唉,1,4
393,我们一直都在,1,3
394,好烫好烫,1,2
395,原来你也是,1,3
396,永远的御三家,1,1
397,蛙趣,1,3
398,20分钟前,1,2
399,好耶翠花花,1,5
400,梦幻联动好耶,1,4
401,洋柿子的高音好可,1,5
402,永远都在我的身边,1,5
403,来喽,1,3
404,rap封神,1,4
405,15分钟前,1,2
406,N厨狂喜,1,3
407,按身高排序小声,1,1
408,翠花棒棒,1,5
409,歌手出道,1,4
410,请收下我的膝盖,1,0
411,一直都在身边,1,4
412,空瓶是我的啦,1,1
413,10分钟,1,1
414,好甜好好听芜湖,1,5
415,雙廚狂喜,1,2
416,耶耶耶是小翠和阿茄,1,5
417,两小时,1,2
418,这段修的就离谱,1,1
419,好好听呜呜呜,1,4
420,茄茄好棒啊,1,5
421,财大牛逼,1,4
422,我直接先一手三连,1,4
423,太好听了呜呜呜,1,3
424,欢迎回家琪亚娜,1,5
425,这首好好听啊,1,3
426,我的ma呀,1,3
427,nnd甜刀是吧,1,2
428,五小时,1,3
429,卧槽梦幻联动,1,4
430,梦幻联联联动,1,5
431,又是你俩,1,3
432,好耶梦幻联动,1,4
433,蛙趣三厨狂喜,1,3
434,卧槽双厨狂喜,1,4
435,再一次双厨狂喜,1,3
436,我直接下个玩,1,3
437,耶新歌,1,3
438,wyy已经有了,1,3
439,狂喜,1,3
440,还有111天就毕业了,1,1
441,百万调音师,1,4
442,翠花NB,1,3
443,这么好听,1,2
444,好像动画片开头啊,1,4
445,梦幻联动 好耶,1,4
446,好好听啊茄茄,1,5
447,开口亚撒西,1,2
448,切哥加油 翠花加油,1,5
449,番茄声音好听,1,1
450,好修啊哈哈哈哈哈,1,4
451,翠花不太脆,1,4
452,番茄,1,3
453,我焯三厨狂喜,1,3
454,好听呜呜,1,4
455,二搭啊啊啊啊,1,5
456,双出狂喜,1,3
457,多厨已经原地爆炸,1,3
458,雷电将军雷电呀依,1,5
459,从追着光到成为光电,1,3
460,好听爱死了,1,2
461,啊啊啊啊晕倒,1,3
462,wow来玩星轨了嘛,1,3
463,梦幻联动啊,1,5
464,双厨欢喜,1,3
465,妙啊,1,4
466,赶紧上网易云,1,3
467,茄哥声音越来越温柔了,1,4
468,哇哇哇,1,3
469,听歌也要记得三连,1,5
470,翠花进步好大,1,3
471,啊啊啊高音好棒,1,5
472,为了一切的美好而战,1,4
473,翠花太绝了这句,1,5
474,呜呜呜呜呜呜呜,1,3
475,1秒,1,2
476,来的好早,1,3
477,茄茄好好听,1,5
478,翠花声音太好听噜,1,4
479,啊啊啊啊好烫,1,5
480,哇好好听,1,2
481,吹爆翠花,1,2
482,我超梦幻联动,1,5
483,翠花啊啊啊啊,1,5
484,双厨狂喜啊啊啊啊啊啊,1,5
485,好早,1,3
486,喝  长大了,1,4
487,什么多厨狂喜,1,3
488,第一次这么早,1,2
489,三厨狂喜诶呜呼,1,3
490,永不分离,1,5
491,打个招呼兄弟们,1,1
492,这句,1,3
493,看哭了,1,4
494,闷声干大事是吧,1,2
495,好听诶,1,3
496,好听耶,1,0
497,翠花声音太好听喽,1,4
498,啊啊啊激动,1,5
499,亿厨狂喜,1,4
500,二搭是新歌,1,4
501,好烫呼呼呼,1,4
502,oooo,1,3
503,一直都在你身边,1,4
504,看成顺拐了,1,4
505,好好好听哭死,1,2
506,这块好喜欢,1,5
507,我靠好听,1,2
508,确实是 迟来的毕业,1,4
509,这是番茄,1,3
510,总有一天会交汇,1,2
511,双厨三厨,1,4
512,三厨,1,3
513,翠花翠花翠花,1,5
514,鸭门,1,3
515,QAQ,1,3
516,糖葫芦时钟,1,5
517,好耶茄茄新歌,1,5
518,好喜欢切切的声音,1,3
519,厨厨厨狂喜,1,4
520,琪亞娜出擊,1,5
521,琪宝做饭,1,3
522,狂笑,1,3
523,wc崩,1,1
524,我超崩,1,2
525,永远爱你们,1,5
526,茄茄太好听啦,1,5
527,这个时钟的设计太棒了,1,5
528,意想不到,1,5
529,看不下去要哭了,1,3
530,三厨泪目,1,0
531,论刀子还是mhy啊,1,2
532,双厨爆炸,1,4
533,永远的美好回忆,1,5
534,重量级,1,3
535,循环播放,1,1
536,永远喜欢雷电芽衣,1,5
