,content,count,emo
0,4399,159,5
1,好心酸,157,5
2,233333333,100,3
3,2333333333,87,3
4,心疼,85,3
5,233333,68,3
6,23333333,64,3
7,2333333,58,3
8,心酸,57,4
9,7k7k,54,3
10,精分,50,3
11,精分现场,48,1
12,人格分裂,47,2
13,梦开始的地方,47,3
14,好心疼,42,4
15,精神分裂,39,2
16,2333,38,3
17,我骂我自己,36,2
18,23333,32,3
19,哈哈哈哈,30,5
20,哈哈哈哈哈哈,28,5
21,冰火两重天,27,5
22,哈哈哈哈哈哈哈,27,5
23,干死高中生的理事长,26,0
24,哈哈哈,25,5
25,2019考古,24,4
26,哈哈哈哈哈哈哈哈哈,24,5
27,哈哈哈哈哈,24,5
28,森林冰火人是你的谎言,23,5
29,2020前来考古,23,4
30,233,23,3
31,好心酸啊,22,5
32,精分了,21,3
33,自攻自受,20,1
34,哈哈哈哈哈哈哈哈,20,5
35,2020考古,20,4
36,男子高中生的日常,19,5
37,2020,18,3
38,2019,18,3
39,自己骂自己,17,0
40,考古,17,4
41,好可怜,17,3
42,3366,17,3
43,在床上,16,2
44,智商下线,16,2
45,哈哈哈哈哈哈哈哈哈哈,15,5
46,心塞,15,4
47,暂停成功,15,5
48,2019前来考古,14,4
49,奇美拉,14,1
50,啊哈,13,3
51,迷の高产,13,4
52,好悲伤,13,5
53,心疼老番茄,13,3
54,智商,13,2
55,左手和右手,12,1
56,自言自语,12,5
57,去你的森林冰火人,12,5
58,淡淡的忧伤,12,5
59,烧烤节,11,3
60,好寂寞,11,5
61,森林冰火人,11,5
62,智商呢,11,2
63,大型精分现场,10,1
64,心酸啊,10,4
65,2020年,10,3
66,莫名心酸,9,4
67,hhhhhhhh,9,3
68,迷の心酸,9,5
69,无敌版,9,5
70,心疼番茄,9,3
71,精分啊,9,3
72,然并卵,8,2
73,智商捉急,8,1
74,好忧桑,8,3
75,莫名的心酸,8,4
76,万恶之源,8,4
77,hhhhhhhhh,8,3
78,19年考古,8,3
79,复旦之耻,8,4
80,哈哈,8,3
81,火男,8,2
82,hhhhhhh,7,3
83,19年前来考古,7,3
84,BGM,7,3
85,hhhhh,7,3
86,精神分裂了,7,2
87,9877,7,3
88,2020来考古,7,4
89,祖安番茄,7,5
90,我 骂 我 自 己,7,0
91,谎言开始的地方,7,4
92,人格分裂了,7,2
93,看哭了,7,4
94,2019来考古,7,4
95,男子高中生の日常,7,5
96,智商啊,6,2
97,好可爱,6,5
98,智商已下线,6,2
99,精神分裂啊,6,2
100,蛇精病,6,4
101,弹幕呢,6,4
102,左酱和右酱,6,2
103,这是一个悲伤的故事,6,5
104,蝙蝠时代前来考古,6,5
105,hhhhhh,6,3
106,咱俩,6,3
107,好心塞,6,2
108,你不是一个人,6,2
109,男高,6,3
110,谢谢,6,3
111,哭了,6,4
112,和姐姐一起玩,6,5
113,蛋蛋的忧伤,6,4
114,19考古,6,3
115,前方精分高能,6,3
116,呵呵,6,4
117,安详,6,5
118,字幕好评,5,1
119,43994399,5,3
120,好心酸23333,5,5
121,可惜是个变态,5,1
122,精分了23333,5,2
123,迷之高产,5,4
124,冰火人是你的谎言,5,5
125,好悲伤啊,5,5
126,蠢哭了,5,5
127,机智,5,5
128,冰火二重天,5,5
129,可怜,5,2
130,蚊子,5,1
131,奇美拉你给我出来,5,1
132,双手搭配干活不累,5,2
133,左右手,5,3
134,前方高能,5,4
135,好伤心,5,4
136,太心酸了,5,3
137,声音好听,5,1
138,可怜的老番茄,5,2
139,2020七夕考古,5,3
140,口吐芬芳,5,1
141,好想哭,5,4
142,心疼QAQ,4,3
143,精分番茄,4,3
144,2020了,4,3
145,心疼你,4,3
146,hhhhhhhhhh,4,3
147,2018七夕,4,1
148,番茄双生,4,4
149,好伤感,4,5
150,好心酸 ,4,5
151,好心酸QAQ,4,5
152,2021,4,3
153,精分现场233333,4,1
154,我们,4,3
155,冰火人,4,5
156,迷の伤感,4,5
157,也是醉了,4,3
158,钉钉时代,4,2
159,悲伤的故事,4,5
160,精分23333,4,3
161,色情男主播,4,1
162,hhhh,4,3
163,2020来的,4,3
164,心疼阿婆主,4,3
165,散人,4,2
166,走错了,4,3
167,这是个悲伤的故事,4,5
168,蠢哭,4,5
169,奇怪的东西,4,1
170,自古红蓝,4,5
171,bgm,4,3
172,番茄好可怜,4,3
173,我要顶上去,4,2
174,左右互搏,4,3
175,4399哈哈哈哈哈哈,4,5
176,智硬,4,1
177,2019来的,4,3
178,分裂了,4,1
179,精分的老番茄,4,3
180,好虐,4,5
181,左手骂右手,4,0
182,2020来了,4,3
183,精分2333333,4,3
184,我的心好痛,4,5
185,逼死强迫症,4,3
186,笑死,4,2
187,不好意思,3,2
188,可怜的番茄,3,2
189,好寂寞啊,3,5
190,精分狂魔,3,5
191,精神分裂症,3,3
192,醉了,3,5
193,好蠢,3,3
194,母哥,3,3
195,精神分裂2333,3,2
196,精分啦,3,3
197,好萌,3,5
198,左手和右手玩,3,1
199,莫名的伤感,3,5
200,2018前来考古,3,4
201,不哭啊别精分了,3,3
202,番茄嫁我,3,3
203,精分233333,3,3
204,精分患者,3,2
205,童年回忆啊啊啊,3,5
206,2017828,3,3
207,笑尿,3,1
208,4399hhhh,3,3
209,冠状病毒时期前来考古,3,3
210,建议15倍速食用,3,1
211,7K7K,3,3
212,人格分裂233333,3,2
213,这个制杖,3,3
214,智商下限,3,2
215,童年啊,3,5
216,2020情人节考古,3,3
217,没想到吧 我又回来了,3,2
218,左手右手,3,1
219,好萌啊啊啊啊,3,5
220,武汉加油,3,3
221,bgm好心酸,3,5
222,番茄不哭站起来撸,3,3
223,无敌版吗,3,5
224,童年回忆,3,5
225,笑死我了,3,2
226,老番茄你的奇美拉呢,3,1
227,考古ing,3,4
228,五年了,3,3
229,男子高中生日常,3,5
230,反了,3,3
231,精分老番茄,3,3
232,精神分裂的老番茄,3,2
233,迷の感动,3,5
234,一年一度的烧烤节,3,3
235,为什么我哭了,3,4
236,你才发现,3,1
237,迷之感动,3,5
238,我看哭了,3,4
239,好悲催,3,5
240,这是无敌版,3,5
241,精分晚期,3,3
242,粗鄙之语,3,0
243,番茄去和蚊子玩MC吧,3,2
244,老番茄精分现场,3,1
245,看了感觉真可怜,3,2
246,萌萌哒,3,5
247,自己玩自己,3,4
248,真闹腾,3,3
249,双子座,3,3
250,你才知道吗,3,2
251,  ,3,3
252,精分 ,3,3
253,2019年考古,3,4
254,2022,3,3
255,太心酸,3,3
256,精分の老番茄,3,3
257,bgm男高,3,2
258,床上,3,2
259,精分233,3,3
260,干的漂亮,3,4
261,2020年前来考古,3,4
262,考古考古,3,5
263,双重人格,3,5
264,走反了,3,3
265,心疼2333333,3,3
266,冰火人是你最大的谎言,3,5
267,心疼智商,3,2
268,干得很好,3,3
269,真是一个悲伤的故事,3,5
270,请允悲,3,5
271,迷之心酸,3,5
272,9102前来考古,3,4
273,番茄不哭,3,3
274,2023求婚考古,3,5
275,卧槽,3,3
276,19年来的,3,2
277,左手骂右手系列,3,0
278,老番茄得人格分裂症了,3,3
279,好心酸的感觉,3,5
280,自娱自乐,3,0
281,好萌啊,3,5
282,2020年来的,3,3
283,4399小游戏,3,5
284,干活,3,1
285,这BGM,3,3
286,好可怜的老番茄,3,3
287,笑晕在厕所,3,1
288,这真是一个悲伤的故事,3,5
289,好忧伤,3,5
290,2019了,2,3
291,BGM好带感,2,4
292,好可怜的感觉,2,3
293,迷之悲伤,2,5
294,简直心疼,2,1
295,我难道还要按着这个,2,1
296,钉钉时期前来考古,2,3
297,考古队,2,3
298,19年了,2,2
299,2019前来挖坟考古,2,4
300,声音好好听,2,1
301,是的,2,3
302,9102,2,3
303,奇美拉这个负心汉,2,1
304,好无聊,2,1
305,up主你还好么,2,3
306,这样真的好吗,2,4
307,秀恩爱死得快,2,5
308,传送啊,2,3
309,哎不好意思,2,2
310,字幕君辛苦了,2,5
311,真虐心,2,3
312,好心酸好心酸好心酸,2,5
313,谎言的开始,2,5
314,2018年前来考古,2,4
315,第一次这么前,2,3
316,人格分裂了吗,2,2
317,在床上2333,2,2
318,番茄太可爱,2,4
319,精分了哈哈哈哈,2,5
320,傻啊,2,2
321,莫名伤感T T,2,5
322,我醉了,2,4
323,真的好心酸,2,5
324,笑哭,2,5
325,好傻啊,2,3
326,伤感,2,5
327,莫名的辛酸,2,4
328,男高BGM,2,2
329,怎么做到的,2,3
330,没救了,2,3
331,精分茄,2,4
332,蠢萌,2,5
333,没错,2,2
334,心疼hhhhh,2,3
335,2023考古,2,4
336,我看的要哭了,2,4
337,553377,2,3
338,心痛,2,5
339,自己玩,2,4
340,骂自己,2,0
341,气人up,2,3
342,硬币比弹幕多,2,4
343,自己骂自己2333,2,0
344,一年一度的火把节,2,3
345,20199,2,3
346,BGM ,2,3
347,2020年回来考古,2,4
348,和弟弟玩过,2,4
349,娘子,2,3
350,7k7k不服,2,0
351,心疼哈哈哈哈哈,2,5
352,黄金矿工,2,5
353,摸摸,2,2
354,智商拙计,2,3
355,好惨啊,2,4
356,番茄空耳好评,2,2
357,一直都是一个人玩的,2,3
358,玩无敌版的,2,5
359,好嘞,2,3
360,好机智,2,5
361,自己和自己玩,2,4
362,反了吧,2,3
363,我也自己玩过,2,3
364,病人,2,2
365,完了忧伤的智商都没了,2,4
366,左右互博大法,2,5
367,人格分裂啊,2,2
368,自己和自己玩游戏,2,4
369,顶上首页,2,2
370,有的人活着,2,4
371,9102年,2,3
372,精分简直,2,1
373,4948,2,3
374,笑趴,2,3
375,和妹妹玩过这游戏,2,5
376,你蠢啊,2,3
377,精分帝,2,4
378,嘤嘤好心酸,2,5
379,h4399,2,3
380,老番茄你够了,2,4
381,20考古,2,3
382,18年过来的,2,3
383,论精神分裂的形成,2,2
384,2144,2,3
385,小游戏,2,4
386,精分hhh,2,3
387,骗子,2,0
388,up,2,3
389,老番茄放弃高考系列,2,5
390,我居然玩过,2,1
391,3030考古,2,4
392,冰与火之歌,2,5
393,哎呀哎呀哎呀,2,3
394,我好心酸啊,2,5
395,心疼23333333,2,3
396,FFF,2,3
397,丧心病狂,2,2
398,心酸23333,2,4
399,好可怜啊,2,3
400,我自己骂自己,2,0
401,心酸阿,2,4
402,19年来考古,2,3
403,默默投硬币,2,3
404,番茄傻了,2,2
405,笑哭了,2,5
406,向2020问好,2,4
407,安详的撸着,2,1
408,冠状病毒时代考古,2,2
409,老番茄左右手系列,2,4
410,又是男高,2,3
411,好心疼啊,2,4
412,灵活的双手,2,5
413,左手和右手23333,2,0
414,男子高中,2,5
415,20年情人节,2,1
416,v7v6,2,3
417,这是一个悲伤的游戏,2,5
418,19七夕节来考古,2,3
419,前来考古,2,4
420,bgm是什么,2,3
421,好逗啊,2,2
422,有病hhhhh,2,2
423,野生字幕棒,2,5
424,番茄好心酸,2,5
425,男子高中生,2,5
426,五年后,2,3
427,简直心酸,2,2
428,好可愛的自言自語,2,5
429,左夫人右夫人,2,0
430,精神分裂小游戏,2,3
431,哭晕在厕所,2,1
432,老番茄不哭,2,3
433,啪啪啪,2,1
434,黄子好评,2,2
435,我也要试试,2,4
436,承包空屏,2,0
437,声音不错,2,4
438,冰妹妹,2,5
439,自己跟自己说话,2,2
440,我带着一只蝙蝠走来了,2,3
441,番茄QAQ,2,3
442,2020集合,2,3
443,默契,2,4
444,19年,2,2
445,抵制人格分裂,2,3
446,水被融化了,2,2
447,黄金矿工来的,2,5
448,我谢我自己,2,3
449,智商着急,2,1
450,23,2,2
451,2019年前来考古,2,4
452,啊哈哈哈,2,5
453,9012年考古,2,4
454,强烈的情感,2,5
455,精分了 ,2,3
456,复仇焰魂,2,3
457,4399笑尿,2,3
458,2019过来考古,2,4
459,童年2333,2,5
460,这真是个悲伤的故事,2,5
461,故事要从一只蝙蝠说起,2,2
462,看不下去了,2,2
463,人生寂寞如雪,2,5
464,番茄别哭,2,4
465,精神分裂系列,2,4
466,我的童年,2,5
467,煞笔,2,2
468,听起来很心酸,2,5
469,精分了吗,2,3
470,烧死异性恋,2,0
471,精分的番茄,2,3
472,蛇精病啊,2,4
473,人格分裂的老番茄,2,2
474,4399万岁,2,5
475,心疼233333,2,3
476,2200考古,2,4
477,智商感人,2,5
478,那咋办呢,2,2
479,QAQ心疼,2,3
480,一把辛酸泪,2,5
481,药不能停,2,2
482,好忧伤啊,2,5
483,好悲伤ω,2,5
484,大家好我是番茄红,2,4
485,好孤单,2,5
486,这有啥用啊,2,0
487,逗比,2,1
488,寂寞如雪,2,5
489,2022考古,2,4
490,FFFF,2,3
491,越看越心酸,2,5
492,干得漂亮,2,4
493,2023年前来考古,2,4
494,好心酸_,2,5
495,有人吗,2,3
496,心好塞,2,4
497,没弹幕,2,5
498,第一,2,3
499,简直可怕,2,0
500,传送门2,2,1
501,好伤感啊,2,5
502,祝天下有情人终成兄妹,2,5
503,悲伤啊,2,5
504,2022前来考古,2,4
505,我看不下去了,2,2
506,2022七夕考古,2,3
507,喜闻乐见,2,3
508,up主声音好好听,2,2
509,精神分裂23333,2,2
510,心疼啊,2,3
511,历史总是惊人的相似,2,4
512,精分好评,2,3
513,QAQ,2,3
514,好厉害,2,2
515,高能,2,3
516,童年,2,5
517,布兰德,2,3
518,精分现场233,2,1
519,谜之高产,2,4
520,谎言全都是谎言,2,5
521,是有多寂寞,2,5
522,番茄你还好吗,2,4
523,哎呀跳反了,2,3
524,寂寞的小受,2,5
525,哲学符号,2,3
526,2023,2,3
527,笑死了,2,2
528,噗哈哈哈,2,5
529,祝大家烧烤节快乐,2,5
530,一点十一分,2,2
531,干的很好,2,3
532,hhh,2,3
533,迷の悲伤,2,5
534,男高日常,2,5
535,孩子傻了,2,4
536,药别停啊,2,3
537,好虐QAQ,2,5
538,一个人玩,2,4
539,火男和冰女,2,5
540,好心酸哈哈哈哈,2,5
541,傻蛋,2,3
542,老番茄做我男票吧,2,3
543,从2021来的,2,3
544,智商堪忧,2,0
545,智商捉鸡啊,2,3
546,悲伤的老番茄,2,5
547,去尼玛的森林冰火人,2,5
548,BGM有点响,2,1
549,精分的阿婆主,2,3
550,人格分裂233,2,2
551,up主已精分,2,3
552,卧槽这声音,2,1
553,好温柔,2,5
554,吓尿了,2,0
555,终于意识到了,2,2
556,你才知道,2,2
557,3839,2,3
558,笑尿了,2,1
559,精分2333,2,3
560,安详的睡着,2,4
561,人格分裂么,2,2
562,上面,2,3
563,胡来的左手,2,2
564,往哪走,2,3
565,什么鬼,2,3
566,有点心酸啊,2,4
567,真心疼,2,3
568,精分了233,2,2
569,哈哈哈哈哈哈哈哈精分,2,5
570,好寂寞2333333,2,5
571,红红火火恍恍惚惚,2,5
572,此人多半有病,2,3
573,莫名伤感,2,5
574,这关我玩过,2,2
575,番茄好萌,2,5
576,A10,2,3
577,左右互搏之术,2,4
