,content,count,emo
0,泰裤辣,22,3
1,捣蛋鬼,21,5
2,奖励哥,16,4
3,傲慢的演奏家,15,0
4,太酷啦,11,3
5,月牙天冲,10,1
6,捣蛋鬼别捣蛋,6,5
7,当众奖励,6,3
8,导师,6,5
9,要出来力,5,4
10,奖励,5,3
11,奖励小子,5,5
12,卧槽,5,3
13,设了,4,2
14,导蛋鬼,4,3
15,救命,4,4
16,这表情,4,3
17,要去了,3,3
18,泰酷辣,3,3
19,当众奖励的屑,3,3
20,正在引导,3,5
21,元祖高达,3,3
22,高达配色,3,2
23,我去,2,3
24,这是在干啥,2,1
25,在奖励,2,3
26,老头发力了,2,2
27,关键是有人笑了,2,5
28,不妙了,2,3
29,泰裤啦,2,3
30,高渐离,2,3
31,舒服了,2,4
32,盒盒盒,2,1
33,冲傻了,2,2
34,逆天,2,1
35,人生导师,2,5
36,合乎孙礼,2,3
37,打个脚先,2,2
38,难绷,2,3
39,你最好是在弹吉他,2,3
40,吸了,2,2
41,现场奖励,2,1
42,好吓人,2,1
43,我只能说泰裤辣,2,1
44,打斐济,2,3
45,孩子不懂事打着玩,2,5
46,高潮了,2,5
47,流豆浆了,2,2
48,byd舍了是吧,1,3
49,看他这表情要舍了,1,3
50,还要低头看一眼,1,3
51,高手,1,2
52,他是不是感觉自己很帅,1,3
53,别撸了,1,3
54,冲酸奶是吧,1,5
55,遮住下半身有更好体验,1,4
56,电吉小子,1,5
57,舞台导师,1,5
58,结束了,1,3
59,逐渐变态,1,1
60,搭飞机么,1,2
61,教 导 主 任,1,3
62,蛋玩小子,1,5
63,马上就导出来辣,1,3
64,搞巢了,1,1
65,空气只因巴,1,4
66,他看起来很爽,1,5
67,高傲的演奏家,1,4
68,当众玩自己的棍子,1,3
69,在打灰机吗,1,0
70,表情正确,1,4
71,果汁,1,5
72,导 鬼 亡 灵 凯,1,4
73,我的天呐,1,2
74,他不会真的以为很嗨吧,1,1
75,太销魂,1,1
76,打鸡蛋呢,1,1
77,苍老师,1,4
78,捣蛋鬼不捣蛋,1,5
79,金牌导师确信,1,5
80,我去结束乐队,1,2
81,玩摇把doge,1,2
82,太抽象了,1,3
83,这很难评,1,2
84,现场表演大飞机,1,2
85,要发射了,1,3
86,真是泰裤辣,1,3
87,一个和弦这么嗨,1,0
88,要来力,1,3
89,眼神飘逸,1,5
90,他会弹吉他吗,1,3
91,领 悟,1,3
92,他在干啥,1,1
93,这里出来的,1,3
94,我觉得泰裤辣,1,3
95,摇起来,1,0
96,老鬼 爆金币,1,3
97,蚌埠住了,1,3
98,陪一管,1,3
99,byd紫薇是吧,1,2
100,什么表情,1,3
101,表 演 型 人 格,1,1
102,在打绷带,1,4
103,他好了,1,3
104,打手铳,1,0
105,刚刚好像释放了什么,1,3
106,导爷,1,3
107,冲了,1,3
108,他就跟磕了似的,1,2
109,打个交,1,2
110,经验,1,3
111,这不对吧,1,1
112,文明观猴,1,4
113,我要笑喷了,1,1
114,wanker,1,3
115,观众的笑声蹦不住了,1,4
116,求导,1,1
117,射了射了,1,5
118,大哥教县,1,1
119,辅导员,1,3
120,奖 励 小 子,1,3
121,导轨,1,3
122,我怀疑摄影师故意的,1,1
123,哼哼,1,3
124,这不抓起来,1,3
125,真是个捣蛋鬼,1,5
126,嗨了,1,1
