,content,count,emo
0,泰裤辣,9,3
1,退出这个舞台,6,3
2,答瓣,3,3
3,下去下去下去,3,3
4,面露难色,3,2
5,不像剪的,3,1
6,韩红历险记,3,5
7,泰酷辣,3,3
8,狗好,2,4
9,好好好,2,4
10,毫无违和感,2,3
11,蚌埠住了,2,3
12,我去年买了个表,2,2
13,好活,2,4
14,一句话气死,2,1
15,不像假的,2,2
16,正道的光,2,3
17,捣蛋鬼别捣蛋,2,5
18,已经开始笑了,2,4
19,火钳刘明,2,4
20,徐晃已经蚌埠住了,1,2
21,大快人心,1,5
22,只能说毫无违和感,1,1
23,沙暴个送葬,1,2
24,雌 小 鬼,1,4
25,就是混子,1,1
26,原版流出,1,1
27,说得好,1,3
28,面露蓝色,1,5
29,韩红我可太能了,1,3
30,啧x2,1,2
31,笑话,1,1
32,就是,1,3
33,好好,1,3
34,香飘飘,1,5
35,蒙太奇,1,1
36,他在说什么,1,2
37,这个剪辑绝了,1,3
38,我就是个臭卖鱼的,1,1
39,厉害,1,2
40,我当然能,1,3
41,鬼我给你个大拇哥,1,3
42,你离家出走吧,1,3
43,不逆天,1,0
44,嘻嘻嘻嘻嘻我要笑傻了,1,5
45,穿越像素的对话,1,4
46,G U N,1,1
47,我去我笑噱了,1,1
48,韩红我去年买了个表,1,3
49,初中没毕业的,1,3
50,小学生的认可,1,3
51,你是来找茬的吧,1,1
52,双双破防,1,0
53,GUNGUN,1,3
54,这个等到了,1,3
55,合成的真像,1,1
56,不在乎完美我上我也行,1,5
57,50粉丝整50w的活,1,4
58,byd到底啥意思,1,2
59,韩红你觉得我能不能,1,3
60,韩红你表情很到位,1,5
61,舞 台 论,1,3
62,就不退出,1,2
63,太苦啦,1,3
64,笑死了,1,2
65,韩红,1,4
66,吃了九转大肠的眼神,1,2
67,娘娘,1,3
68,张柏芝吗,1,5
69,艾伦耶格尔,1,2
70,除去,1,5
71,答辩,1,3
72,小包包了包,1,2
73,人妖去死,1,5
74,好解恨,1,5
75,未看先笑,1,3
76,语言组织能力泰裤辣,1,5
77,一脸嫌弃,1,2
78,日常迫害韩红,1,5
79,醬剪,1,3
80,不攻击他攻击你,1,5
81,周某也感觉回家了,1,4
82,有人破防了,1,1
83,v88v  CC,1,2
84,她确实厉害,1,2
85,我以为张柏芝,1,5
86,这句话是对波澜哥说的,1,4
87,捣蛋鬼,1,5
88,柯以敏你就是个P,1,4
89,姑娘,1,4
90,我就是来捣乱的,1,3
91,不许骂韩老师,1,4
92,一看就是剪辑的,1,3
93,没有泰裤辣差评,1,0
94,东方卫视若隐若现,1,3
95,笑拉了,1,3
96,省流很解气,1,4
97,你干嘛幻视,1,1
98,那你就回家去,1,4
99,封面还以为是王鹤棣,1,5
100,原片,1,3
101,x下去,1,3
102,大拇哥,1,3
103,什么玩意,1,0
104,梦幻联动,1,5
105,户愚吕兄,1,3
106,玩自己,1,4
107,你是懂剪辑的,1,2
108,波澜哥永不过气,1,3
109,毫无剪辑痕迹,1,0
110,韩红滚,1,3
111,花里胡哨的什么鬼,1,4
112,很合理了,1,4
113,认可,1,4
114,徐晃字若瑄,1,2
115,他就是个屁,1,2
116,柯以敏也可以安排一下,1,3
117,小丑多做怪,1,2
118,波兰,1,3
119,一瞬间路转黑,1,5
120,要火做个标记,1,2
121,重新定义认可,1,4
122,20粉丝20w的活,1,4
