,content,count,emo
0,泰裤辣,24,3
1,你厉害我给你大拇哥,5,2
2,泰酷辣,4,3
3,调音师辛苦了,4,3
4,难听,3,3
5,好难听,2,3
6,happy猫,2,3
7,你能吗,2,3
8,能说句报听吗,1,2
9,奖励多了就那样,1,3
10,电鳗,1,3
11,确实台风太土了,1,5
12,两个人声音都太平了,1,3
13,大拇哥,1,3
14,好土,1,3
15,真没睡幻听,1,2
16,傻呗,1,2
17,认真的吗哪里撩了,1,3
18,真难听,1,3
19,憋笑就很难唱歌了,1,4
20,你行你来,1,3
21,很一般,1,4
22,告五人改名告七人,1,0
23,你厉害给你大拇哥,1,2
24,要亲上了,1,4
25,什么go8,1,3
26,姜云升,1,3
27,可怜于文文,1,3
28,全靠调音,1,1
29,撩大爷,1,4
30,格力新品发布,1,2
31,他好尬,1,3
32,很嗨吗没感觉,1,1
33,是不是忘记修音了,1,0
34,给你个大拇哥,1,3
35,死远点,1,2
36,不好听,1,1
37,55555,1,3
38,快睡吧熬夜不好,1,4
39,期待大拇哥是吧,1,4
40,加入格力发布会,1,2
41,如果你和我一样,1,3
42,两个人都好一般,1,3
43,跳 跳 僵 尸,1,0
44,讲真这个女的挺酷的,1,4
45,不电不会唱,1,4
46,姐姐快跑,1,5
47,大白嗓那个,1,2
48,母0和铁t,1,0
49,防反了,1,3
50,说实话两个都很拉,1,3
51,太平淡了,1,3
52,这两个唱功半斤八两,1,4
53,别侮辱董明珠,1,1
54,小鬼能不能别贴过来,1,2
55,这俩到底是谁在捧,1,0
56,调音师忙死了,1,0
57,老看人家干啥,1,1
58,好听但这是修音后,1,0
59,唱跳等于边唱边原地蹦,1,4
60,泰裤了,1,3
61,全电,1,2
62,董明珠和于文文合唱,1,5
63,这简直泰裤辣,1,1
64,垃圾,1,0
65,byd多动症是吧,1,4
66,董明珠唱的不错,1,5
67,黑人问号脸,1,0
68,预告酱紫剪,1,0
69,于文文长得蛮像小鬼的,1,5
70,格力发布会,1,2
71,撩妮玛,1,2
72,这也泰裤辣,1,3
73,比较一般,1,3
74,那就泰酷辣,1,3
75,两个大白嗓,1,2
76,大妈,1,0
77,怎么有点磕到,1,1
78,省流没有泰裤辣,1,3
79,小鬼好开心,1,4
80,太白嗓,1,2
81,董明珠,1,2
82,好听,1,2
83,感觉开成了音乐节,1,2
84,小鬼好撩,1,4
85,好激动,1,4
86,这个眼神,1,4
87,他还是那么爱跳,1,3
88,如果你也和我一样,1,3
89,女男合唱真的很好听,1,5
90,把这个野人轰下去,1,2
91,小鬼就淳淳够事,1,3
92,淳淳够事,1,2
93,真没睡,1,0
94,这一股电味,1,1
95,修音了,1,1
96,还好撩 这不是猥琐吗,1,0
97,虽然她送了我玫瑰花,1,4
98,剪的食,1,4
99,他是有多动症吗,1,3
100,这件事真的泰裤辣,1,2
101,这女的路走窄了,1,2
102,睡你马鼻,1,0
103,呕了,1,3
104,好油,1,3
105,挺土的讲真,1,3
106,文文怎么和他同台了,1,3
107,睡你吗睡,1,0
108,我睡还不行吗,1,1
109,王琳凯的台风太土了,1,5
110,好撩,1,3
111,dmz吗,1,3
112,我给你大拇哥,1,3
113,好辣眼睛,1,4
114,GAI哥都尴尬了,1,2
115,泰裤辣沙雕,1,5
